"id","y_2011","y_2012","y_2013","y_2014","y_2015"
37081010100,0.62883008356546,0.673520249221184,0.696032279757902,0.672161172161172,0.757264957264957
37081010200,0.450894905920147,0.403313663186564,0.359246954595792,0.391752577319588,0.402275312855518
37081010300,0.264919941775837,0.345645234838121,0.318108326596605,0.406089363384737,0.386535552193646
37081010401,0.0538033395176252,0.0449936628643853,0.0389129092032119,0.00819672131147541,0.00714285714285714
37081010403,0.132352941176471,0.173665480427046,0.181530676786844,0.152242577384713,0.127965043695381
37081010404,0.0299289188178077,0.0970017636684303,0.0945548197203826,0.0584707646176912,0.0373333333333333
37081010500,0.0155986509274874,0.0166516651665167,0.0240313879352624,0.0547330641543293,0.0501296456352636
37081010601,0.121691176470588,0.116074697912852,0.159123055162659,0.140664048554088,0.126512270998963
37081010602,0.0970281940563881,0.142857142857143,0.0900548159749413,0.104192508062516,0.154449553692183
37081010701,0.0866402116402116,0.0747800586510264,0.0576794097920858,0.0368722186904005,0.0454029511918275
37081010702,0.298453996983409,0.301493147883003,0.312970711297071,0.292256637168142,0.293426208097519
37081010800,0.238231917336395,0.272393923520168,0.352657004830918,0.333333333333333,0.318802122820318
37081010900,0.423879272081669,0.41699604743083,0.480347115875447,0.485632183908046,0.476603955619875
37081011000,0.811598148652328,0.823732413060791,0.842652152399802,0.838877093654164,0.845921450151057
37081011101,0.877675840978593,0.885234590616375,0.881190368014539,0.887625113739763,0.874282982791587
37081011102,0.990344827586207,0.997490589711418,0.989954633830201,0.990813201769309,0.989408951144517
37081011200,0.833070866141732,0.828540305010893,0.816357036087978,0.816483516483516,0.807823856348867
37081011300,0.918299568249751,0.915276851234156,0.946643717728055,0.883587140439932,0.91580310880829
37081011400,0.954371715241281,0.9363304981774,0.94873532068654,0.937676438653637,0.907166806370495
37081011500,0.457633445315416,0.457558609539208,0.411033411033411,0.450501526384649,0.429910714285714
37081011601,0.461601981833196,0.361099541857559,0.50860865518846,0.446687143483984,0.386731391585761
37081011602,0.259355210132412,0.315138721351025,0.336094674556213,0.412995245641838,0.395433789954338
37081011904,0.676511563109501,0.658177999474928,0.656375206222013,0.641924249020462,0.63682358117026
37081011905,0.626704089815557,0.711927362773421,0.614602169981917,0.60848733744011,0.628076572470374
37081012503,0.0985667034178611,0.0438669438669439,0.126081314878893,0.11331569664903,0.119392992635572
37081012504,0.481566161760503,0.538397328881469,0.494597839135654,0.478761061946903,0.450868698376531
37081012505,0.0123069498069498,0.0119645848289064,0.0238313473877177,0.0298573975044563,0.0330209727800089
37081012508,0.0977816695855225,0.075160403299725,0.0408408408408408,0.0445319600121175,0.0696594427244582
37081012509,0.0124768946395564,0.0261143628995948,0.0582919114324446,0.0461538461538462,0.0647109577221743
37081012510,0.0374765771392879,0.0362229102167183,0.0326899128268991,0.0413197656490903,0.0554323725055432
37081012511,0.0348114380439287,0.0286225402504472,0.0309321154245381,0.0354072861236185,0.0293166194904974
37081012601,0.44389967942674,0.445052037396366,0.369518332135155,0.371358371358371,0.411419699844747
37081012604,0.555397148676171,0.617641344472508,0.610483586304271,0.551306323362363,0.583553376084496
37081012607,0.2796,0.336090552895081,0.382631126397248,0.390286975717439,0.402406417112299
37081012608,0.57661822985469,0.498487394957983,0.456980775291522,0.42984257357974,0.388408927285817
37081012609,0.433061889250814,0.445828733638227,0.430296856810244,0.460965553930044,0.481106777181863
37081012610,0.495346742719904,0.508805031446541,0.475706573515402,0.431722348361985,0.4392608300515
37081012611,0.453304374806081,0.505325814536341,0.489841986455982,0.479629109300365,0.578879086663207
37081012612,0.699582027168234,0.691765120789984,0.693296283431747,0.742961088263208,0.667419719218977
37081012617,0.574271704643784,0.553503371445324,0.622945921720944,0.621638721923442,0.570618094953718
37081012703,0.303684627575277,0.3551901336074,0.416818679314119,0.372275132275132,0.382039573820396
