id,y_2011,y_2012,y_2013,y_2014,y_2015
37081016506,69.91669822,68.09988735,73.05964052,73.31347095,75.49494061
37081016600,90.69148936,86.46370023,75.0330251,88.1004848,83.45894486
37081016701,43.49871685,36.58584278,39.79534884,39.70703125,40.20833333
37081016702,96.08208955,96.01386482,97.07064905,98.59910581,97.01492537
37081016800,65.79981857,64.74684462,66.48509608,70.00761615,71.92982456
37081016900,88.26722338,88.54978355,90.32628676,92.01203982,93.61861862
37081017000,98.54166667,97.47612551,95.69746377,95.34422982,94.85076327
37081017100,84.43499927,85.40988458,86.06802334,86.55653228,84.65353976
37081017200,79.59495076,79.39647704,73.92638037,69.12059141,69.94487961
37081980100,0,0,0,0,0
